,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score,Match
Luguentz Dort,27:19,2.0,5.0,40.0,0.0,3.0,0.0,3.0,4.0,75.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,4.0,7.0,0.0,01/08/2024,Washington Wizards,13.25,PHX @ LAC
Jalen Williams,33:50,9.0,13.0,69.2,1.0,1.0,100.0,2.0,2.0,100.0,1.0,6.0,7.0,10.0,2.0,0.0,4.0,3.0,21.0,22.0,01/08/2024,Washington Wizards,47.25,PHX @ LAC
Chet Holmgren,31:47,11.0,14.0,78.6,4.0,5.0,80.0,5.0,8.0,62.5,1.0,3.0,4.0,5.0,0.0,2.0,0.0,3.0,31.0,1.0,01/08/2024,Washington Wizards,49.5,PHX @ LAC
Shai Gilgeous-Alexander,35:42,11.0,17.0,64.7,2.0,3.0,66.7,8.0,10.0,80.0,1.0,5.0,6.0,5.0,3.0,1.0,3.0,5.0,32.0,3.0,01/08/2024,Washington Wizards,54.5,PHX @ LAC
Josh Giddey,26:11,4.0,11.0,36.4,1.0,3.0,33.3,0.0,0.0,0.0,1.0,5.0,6.0,9.0,2.0,0.0,1.0,2.0,9.0,22.0,01/08/2024,Washington Wizards,34.0,PHX @ LAC
Cason Wallace,24:00,2.0,7.0,28.6,1.0,4.0,25.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,5.0,-4.0,01/08/2024,Washington Wizards,20.5,PHX @ LAC
Isaiah Joe,21:22,6.0,10.0,60.0,4.0,7.0,57.1,0.0,0.0,0.0,1.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,16.0,-5.0,01/08/2024,Washington Wizards,27.0,PHX @ LAC
Aaron Wiggins,22:35,6.0,8.0,75.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,13.0,-2.0,01/08/2024,Washington Wizards,21.25,PHX @ LAC
Kenrich Williams,17:14,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,01/08/2024,Washington Wizards,10.25,PHX @ LAC
